sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021,sbt1_2022,sbt1_2023
46.748,25.557,37.9222,36.5545,38.1854,15.686,12.7471,26.3671,23.0124,25.0288,23.6564,37.2976,24.9914,11.6436,5.61679,5.83645,9.20482,8.27526,11.3935,17.8271,21.3831,24.8872,31.1336,32.5641,34.9808,28.1316,24.5149,14.7482,26.4451,53.7777,57.0768,55.1308,42.1289,29.862,32.7975,32.0707,38.7328,58.39,44.3691,33.596,33.3757,46.3117,38.3221,29.3963,19.8993,23.346,34.9123,39.7476,35.8556,32.3546,24.9062,25.6995,31.7603,24.6536,17.9258,9.78387,7.46111,6.18936,7.85568,8.28609,8.37424,8.5924,14.8159,15.5,18.4172,18.2305,18.2632,20.4501,28.4486,23.5084,18.7069,16.6672,15.3325
50.0721,23.136,31.4268,32.2612,35.0811,12.041,11.2495,18.7306,23.3823,26.3799,23.8032,39.983,27.3846,14.3876,11.7029,5.30543,6.16075,6.82989,9.62366,16.7761,19.6145,23.9936,33.854,36.2858,39.584,32.065,28.9253,20.2528,34.9621,66.9099,66.7121,60.2295,43.6061,29.0223,30.0243,27.4002,29.9672,41.8074,31.6596,24.072,24.2992,35.4516,31.3471,25.3902,16.9375,20.141,30.2474,32.9313,29.0646,25.8165,19.4745,18.9425,24.165,19.3623,15.2888,8.60316,7.17958,6.82282,9.54916,10.5379,10.7503,10.7084,17.7015,19.0343,23.3385,24.6305,26.4205,31.0715,44.3447,35.8843,26.3743,22.1482,17.7194
43.7164,21.3546,31.1601,29.0921,34.6521,14.3369,11.3119,23.623,21.8753,25.3763,23.189,40.4681,29.0888,14.201,9.72433,6.98969,10.4121,8.42409,10.1014,17.1211,20.164,23.3301,31.6425,32.6182,35.6588,27.9839,24.5521,15.2825,27.4953,53.118,52.3947,45.4185,32.3633,20.4721,20.5437,20.3444,24.9756,38.7792,31.6164,25.5634,25.7893,34.9292,31.5991,26.2205,19.6143,24.2866,35.6421,38.7086,34.0197,29.7237,22.5276,20.2529,23.1066,18.4304,13.6594,9.28828,8.57735,8.8065,12.8799,14.2525,13.5434,12.534,18.6228,17.6863,19.3818,17.2947,16.095,18.198,28.997,24.3485,19.978,21.8801,24.7711
61.7189,28.8171,35.1094,31.5239,36.9685,17.179,16.9614,23.9648,21.8057,25.9509,25.7286,44.8087,31.2183,12.0888,7.74139,6.0554,7.59715,8.84996,11.5173,18.6646,21.5994,24.4216,33.279,34.1549,36.2458,28.0358,23.9349,15.1917,25.4145,46.9706,47.3277,42.6776,31.1275,21.0516,21.8708,21.4407,25.4402,39.4178,31.8733,25.4971,26.043,37.4687,33.0253,26.1573,19.2381,22.6888,32.38,34.8279,32.222,29.7388,23.3172,21.6563,24.1037,19.1306,15.4642,9.22942,7.43505,6.83971,9.65678,10.292,10.0758,9.6652,15.4823,16.7124,21.1422,21.9805,22.661,25.9367,39.7799,34.3028,27.8271,27.7485,28.5395
47.4839,18.6207,27.5914,30.542,36.9725,15.6249,13.6934,20.7253,17.018,20.2212,18.3394,32.5112,23.9601,17.6766,19.8821,6.69576,9.62117,11.1144,15.2913,24.1793,27.9816,30.1975,38.0457,37.6014,37.5905,28.71,24.0918,13.0577,23.7909,49.1327,54.1219,52.8434,41.3385,29.538,30.6188,28.2384,32.0677,44.9672,33.538,25.3616,24.8164,35.9768,32.7688,26.1746,17.7956,21.4717,31.6224,35.1622,32.5792,30.5807,23.9091,22.8319,25.5017,19.4039,14.8442,8.27495,6.37649,6.39347,9.79716,11.2622,12.223,12.8586,21.6601,22.7187,26.94,24.9582,21.9717,21.926,29.783,24.6176,20.8411,22.534,23.3479
37.0066,15.0842,25.4507,31.0218,35.692,12.6582,12.1992,23.9248,21.3688,25.2166,23.476,40.1682,27.5213,15.9084,14.3554,8.46907,12.2549,11.8408,14.2877,21.3095,24.2374,28.552,36.0514,36.2374,38.3905,32.0515,29.6312,21.882,37.887,73.3419,77.1896,72.5576,53.9776,35.3379,34.1299,30.4328,34.858,48.6194,35.7598,26.822,26.2328,37.2103,33.1152,26.4324,17.9827,21.1967,30.7813,33.4901,30.0956,25.3964,18.0917,17.3408,20.8927,16.0824,12.2655,7.01203,6.45892,7.00061,10.557,11.3261,10.9308,10.4697,16.3431,17.7329,22.5376,22.7659,23.0959,27.6379,46.1159,41.7048,34.5976,27.6467,20.0126
41.5657,18.5017,27.479,29.5548,32.0615,13.7403,10.3225,17.7524,18.8388,21.773,20.38,37.6466,25.6494,10.9657,7.94633,6.59257,10.7563,11.611,15.0196,22.9591,28.7034,31.9362,38.363,37.9304,41.4607,32.5798,27.3194,17.6839,28.3228,50.8143,53.697,52.1308,40.8041,29.379,31.4424,31.2326,37.5153,54.9775,43.0324,33.4796,34.5613,48.4621,40.9729,32.743,24.0797,29.1707,42.2325,44.6095,41.066,38.3243,28.6503,24.2369,25.6103,18.5593,12.5757,6.55718,5.09182,5.10218,7.43845,7.66774,7.25664,7.19512,12.0763,12.9153,15.7302,15.7132,15.7128,18.0646,29.595,29.4116,29.0235,38.2049,49.3719
39.5189,16.5184,26.1855,25.6463,31.4019,11.6308,9.88165,19.2628,18.4218,22.3106,17.0114,32.89,21.7285,12.9422,18.3301,6.06624,4.98824,7.20236,12.1158,22.012,26.3157,29.6699,37.9464,38.2046,42.0105,34.1865,29.1152,18.8686,32.3479,63.2756,63.6965,57.8788,42.435,29.1596,31.1588,29.8238,33.1911,46.4447,35.5816,26.5842,26.542,39.0704,34.7444,26.7514,18.4141,22.6305,33.8091,35.2473,30.0806,26.9809,19.6505,18.3009,22.6246,18.5212,14.8482,8.98375,7.89127,8.36033,12.5291,13.1539,12.2393,11.1908,15.7944,14.8642,16.5308,15.8272,15.7385,18.0656,30.1581,28.8612,27.6401,32.7741,37.4122
44.1909,19.5873,28.8606,30.9947,38.3477,13.8427,9.47238,17.1935,16.8095,20.4049,21.436,37.5319,28.2338,24.0287,28.8033,6.33297,5.13098,5.80157,8.82059,16.9146,21.5769,23.792,30.8395,32.561,36.0809,29.5902,26.7216,19.4008,35.5286,69.8439,70.9787,66.62,48.9186,33.1597,32.5068,30.4172,35.3548,48.4908,35.5353,25.8732,25.5922,37.9547,31.9586,25.0911,18.0988,22.4693,33.3164,34.3597,30.6312,27.4781,20.663,19.7909,25.2692,20.6375,15.9553,9.52326,8.27306,7.48754,9.86251,10.9781,11.3004,10.7317,16.5934,17.2151,21.6435,22.2629,21.5331,23.5196,33.0517,26.8296,20.2947,17.3069,15.5936
39.3989,14.9197,23.5566,29.0865,35.272,13.8396,11.9477,20.2947,21.6421,26.3844,25.0484,43.0928,27.7109,15.647,13.045,7.57561,11.3689,8.93106,11.0394,17.3869,21.4754,22.6111,29.3576,29.2846,32.8272,26.5807,23.5811,15.5718,28.0434,55.4695,58.9871,55.8412,41.5095,28.9406,30.8854,29.7875,33.9555,48.3307,37.8175,28.8481,28.6381,42.4374,36.3291,29.624,21.1429,25.114,37.0022,38.8823,32.9006,26.8463,18.3592,16.3824,17.5439,13.177,9.96419,6.12336,5.87471,6.84869,11.1321,12.6187,13.1509,13.2349,20.8735,22.0537,26.6125,24.3373,21.7872,23.8916,32.322,25.5153,19.008,19.7845,19.8692
47.5744,21.7803,32.2304,35.6895,39.4439,14.7124,10.3181,19.0829,18.9236,23.1656,19.8917,33.0228,20.5484,13.3729,11.5521,5.20683,6.07408,6.20778,9.19588,16.7339,21.1131,24.7182,32.2763,33.9994,37.837,30.6163,26.7646,18.7844,33.0404,63.7865,61.5502,52.8732,37.0194,24.3192,25.4093,24.6976,29.5076,44.0138,34.85,27.0238,28.9858,46.0672,40.6582,32.4205,22.8066,25.6294,34.8584,38.1085,33.3413,29.7228,22.3208,22.009,26.1964,19.4207,14.2469,8.25931,6.86725,6.12909,8.12707,8.20869,7.64456,7.56488,12.6135,14.2493,18.9699,20.3115,23.4483,29.3777,42.5529,36.8803,27.924,21.4061,16.4843
53.2865,24.9391,34.2973,35.2469,39.2394,19.4654,12.4777,22.0644,19.6841,23.4152,22.8158,43.3751,29.7833,14.6779,9.18115,6.45484,8.69933,8.2814,10.7658,17.3985,22.5123,26.8068,34.4024,35.3215,39.5364,32.4521,30.9914,25.5403,46.1645,89.9441,86.7446,75.6006,52.4932,34.381,33.4285,29.698,35.2604,50.237,37.21,28.974,29.3324,41.6068,37.1883,29.7394,22.0088,26.8786,37.7856,41.0288,35.5739,30.6593,22.4034,20.9132,23.6013,17.8955,13.1121,7.64657,6.67137,7.17029,10.955,12.074,12.0811,11.9285,18.4026,18.0698,20.051,18.5119,17.5891,18.5183,25.7567,21.4756,18.481,19.3086,19.8306
39.2005,18.0697,30.1716,38.1107,40.6241,18.0073,14.8785,22.9476,21.8045,25.7332,22.8688,35.378,22.9276,13.6653,12.5793,5.7815,8.08281,8.10695,10.9255,16.8918,20.9411,24.241,31.3894,30.5826,33.7491,26.6452,23.2631,15.3929,28.1435,56.798,61.9012,60.7013,46.8822,33.0895,33.9408,31.6442,36.4255,51.2383,39.3111,30.0653,29.297,40.5976,35.7143,29.0685,20.2883,24.9948,37.4205,40.2627,34.4245,28.9522,20.7183,19.0952,22.5279,17.1659,13.1448,8.34495,7.50906,7.60255,10.893,11.7322,11.446,10.2796,14.9245,14.5998,16.9155,15.4707,15.0768,17.8934,26.0639,27.9709,32.4734,46.2534,67.0664
47.1485,23.3904,34.003,30.678,35.161,13.9678,9.11044,17.6668,14.7455,17.4883,19.3679,40.4809,29.9826,15.3608,9.47528,6.88498,8.26434,7.04229,9.05656,15.9483,19.5271,21.7762,28.2654,29.1927,33.1875,27.4049,23.9567,16.1885,27.5094,49.3646,47.5001,41.8219,30.5331,20.0076,21.0559,21.7854,28.5599,45.1331,38.7536,32.1034,32.9969,47.4653,40.4765,30.6193,20.9911,24.6836,34.7851,34.7046,28.8667,24.135,17.1122,16.1863,20.1029,15.6817,12.9924,8.09702,7.24745,7.26843,10.6329,11.5761,11.0924,10.1293,15.4392,15.6777,18.5173,17.7024,18.1019,22.7721,34.2074,31.6414,27.8165,26.5809,24.9565
39.2421,14.49,23.0059,28.3118,36.3735,14.0526,8.40852,16.8954,21.1466,25.1955,22.9164,40.1499,25.4209,13.2437,8.48287,6.60125,8.65741,7.76607,9.93076,16.4231,20.4758,24.1396,32.0806,33.7676,37.2674,29.4777,25.9657,17.6432,29.541,54.9491,53.5278,47.5591,35.1277,23.4557,23.5877,23.3776,30.1638,47.6709,38.7201,30.7571,31.3719,42.487,36.5297,29.3012,19.5018,24.312,36.0142,38.0635,33.6535,30.209,23.7628,24.8064,29.5581,22.4391,16.2065,8.90472,6.97195,6.79776,9.89033,10.3095,10.2037,9.82462,15.5499,16.7649,20.608,20.0821,19.9932,22.9356,31.9836,25.5431,19.4896,16.4912,12.8398
40.5705,17.3786,27.9842,29.5188,34.0016,11.0109,9.22116,17.2292,17.6087,21.9856,18.9051,32.6541,21.0993,16.8475,14.2977,5.58943,7.34527,7.13397,10.9258,18.7354,23.685,28.5038,37.2056,37.9716,39.5839,31.2455,27.0058,16.7689,26.9266,51.6347,55.6401,53.5691,41.1292,28.3216,30.1211,27.8594,32.0084,46.9114,35.3407,26.7557,26.7544,39.6572,35.0926,28.6286,21.6757,26.3882,36.1076,40.5352,34.9886,29.0668,20.8662,18.8072,20.876,16.2176,12.6249,7.44337,6.92863,7.05288,10.4059,11.3329,11.2638,11.0002,17.1268,18.1857,22.0038,20.2715,18.9754,22.2133,32.9684,27.8171,23.8217,25.1429,23.6
37.587,18.2821,27.7721,26.2698,31.6266,12.117,8.41827,17.2216,16.2741,21.3688,20.6332,38.135,28.2106,18.1199,20.4756,5.41044,7.7129,7.89528,11.6086,19.6801,23.85,27.6414,36.2954,36.5839,38.7851,29.7968,25.813,16.7893,28.6075,54.1514,55.6825,52.2572,39.9624,27.3788,28.5704,27.8384,33.5501,49.935,39.1111,30.3045,30.5566,44.7097,38.6343,31.5227,22.4634,24.8272,33.9386,36.0624,32.6529,30.3765,23.3027,21.9038,26.4,19.8535,14.0848,8.23314,6.97168,6.81628,9.63957,9.65724,9.15181,8.52449,13.1737,14.4673,19.1082,20.3633,21.9557,27.0986,42.639,32.6809,19.9596,10.1914,5.77774
35.4886,15.1837,24.5011,24.8452,31.5986,9.75002,7.72094,17.1791,15.7341,20.0684,19.8607,41.5459,25.9143,13.1795,10.2427,6.26303,9.11652,9.09057,11.8917,18.8446,21.2788,24.1364,32.6125,33.4615,36.4566,29.6581,26.6679,18.6867,31.8921,61.3709,61.9394,55.6274,41.2246,27.9456,28.7366,27.3726,32.3333,46.9546,36.9031,29.1018,29.6022,40.7148,36.4572,29.4205,20.982,23.4052,33.4376,38.9733,36.0016,33.4432,25.8627,23.2565,26.1679,18.9593,12.8333,7.19045,6.41044,6.3955,9.49415,10.3373,10.729,10.7546,16.9214,17.8955,21.8918,21.4902,20.5739,22.9433,34.5221,27.487,20.6916,20.6549,20.5589
33.8423,14.1773,24.8932,25.6704,32.2665,12.5612,11.0042,19.8882,19.7832,24.871,21.1286,32.6501,22.9729,11.8918,7.02585,5.01902,6.92798,7.52452,10.4449,17.6902,22.1864,25.7464,33.7283,36.3743,41.2774,34.0503,31.0291,23.6043,38.7179,71.6396,73.941,68.5317,50.2796,34.5471,35.4291,31.8465,36.9275,52.6567,38.9963,29.0035,27.2686,37.4928,32.7719,25.3102,17.1107,20.0575,29.4648,32.8381,30.2849,28.2206,22.6392,23.1953,29.3922,22.5532,15.6422,8.61546,6.34369,6.17869,8.89736,9.38875,9.55688,9.42892,15.0625,17.2036,22.9825,23.0149,21.9409,24.4224,36.6967,30.1865,24.1112,30.0495,38.3884
45.6614,20.9168,28.9734,29.7687,34.3221,14.1123,10.2528,17.4931,17.8474,21.7934,19.0693,34.6276,19.155,9.09658,6.06639,6.39174,10.1816,8.82603,11.4142,19.0837,22.8184,24.0943,30.6446,30.8147,34.0289,28.5881,26.3676,18.8707,35.2218,70.4651,72.0422,66.8052,49.86,34.937,36.2675,33.2281,36.7505,49.4707,37.1735,28.8601,28.2622,39.0965,33.316,27.1222,19.0076,22.5102,33.2743,37.0019,33.4396,30.4696,22.7059,22.0555,25.787,20.6728,15.8882,9.27826,7.46294,7.47592,11.2984,12.0984,11.6144,11.0282,16.5736,17.4,20.4727,19.6499,18.5514,19.4955,26.9432,22.787,19.1878,22.8113,29.0378
39.0201,17.6809,28.4367,30.4766,37.2768,17.8662,11.4265,17.019,18.8354,22.3657,19.7848,37.7553,27.4808,13.0662,11.5879,6.71658,8.50383,7.45545,10.1885,17.4343,21.1965,24.2713,31.7608,31.076,33.6705,27.5976,25.5582,17.7366,30.7803,61.4409,65.5194,63.1206,48.3117,34.4815,36.3369,34.1444,39.0736,56.1775,43.8881,32.8277,31.591,43.7852,38.1664,29.682,20.1299,25.1416,36.2676,38.6984,34.9047,30.9313,22.9104,21.1206,25.4576,18.4342,12.9318,6.87373,5.89427,5.76832,8.5186,9.93383,10.3034,10.6109,17.4058,20.1601,25.3423,23.7557,21.9734,22.5322,29.447,22.3857,17.2782,14.9244,12.9622
51.3672,22.9472,31.701,37.1182,38.6417,14.8862,13.3397,20.1745,19.4684,22.7842,22.8854,43.1778,30.6703,16.4469,14.5272,6.23926,6.62835,6.57786,9.43044,15.4594,17.7392,19.0164,26.414,27.482,31.6559,27.5725,26.6585,17.974,31.8332,62.7993,69.1482,68.0454,52.1896,36.8768,38.6457,35.9399,41.1976,59.016,44.2776,31.9561,29.9876,40.9142,33.4341,25.1861,17.0122,20.0683,29.9806,34.8616,30.9357,28.452,22.8681,23.7258,29.4907,24.3846,20.3172,12.1129,8.69318,7.43839,9.46469,9.80922,9.16258,8.57849,12.7101,12.6979,15.7779,16.4771,17.6051,21.0701,33.5087,29.2288,22.8745,16.7154,12.3869
49.5021,27.1136,35.025,36.5938,40.8205,16.6053,13.5848,21.9722,18.6204,22.9625,24.8331,42.5229,29.5648,22.2034,23.8471,9.7711,14.243,13.7931,15.7393,21.4697,23.1647,26.2629,31.723,31.5116,33.7952,25.9927,20.6495,13.2507,23.7262,48.034,54.6033,54.8643,44.9239,32.7268,33.6296,32.9543,39.7542,57.305,43.6215,32.4942,31.4695,42.0343,35.488,28.1331,18.9372,23.2355,33.8017,36.2703,33.7062,31.967,24.8301,22.914,26.6986,20.9474,15.7348,8.63157,6.45519,5.96491,8.3559,9.05713,9.23454,9.12858,14.8919,15.9699,19.7673,21.0177,22.4613,27.9592,41.429,31.7569,20.6863,12.9504,7.89875
35.9428,14.0154,27.1802,31.3278,34.2063,12.7113,11.2081,21.4479,22.2053,26.6705,26.718,39.8846,25.8292,18.3217,23.3648,6.67683,6.93662,8.0378,10.7139,18.5976,22.8893,26.7541,34.6646,34.6428,38.7701,32.3012,29.6212,23.9289,40.5063,75.6488,79.2655,75.7212,57.9274,41.7973,42.2856,38.3843,43.7972,61.5453,46.0854,35.0838,35.0089,48.5872,43.2498,34.8744,24.6209,28.081,37.5815,38.3713,30.7202,25.3694,17.1402,15.1339,17.8594,13.7625,10.1718,6.20429,6.31985,6.98964,10.3739,12.4573,12.4087,11.605,17.4929,18.4234,22.8071,21.298,20.0119,21.9573,30.1874,24.3626,19.2064,18.5148,16.8029
54.8568,30.6908,41.6387,41.3556,39.2885,14.0716,9.19419,19.0232,19.3508,23.7401,22.2761,35.4721,29.872,19.0372,13.8856,5.93401,10.3987,13.3161,15.9261,23.682,26.3504,28.3576,36.1514,36.5039,40.8795,32.8851,30.6485,25.8888,43.1298,80.0716,84.6404,80.4819,59.3555,41.9205,42.7068,39.0509,42.634,56.0452,40.8369,30.5278,31.0863,42.7112,37.7351,29.3979,20.5865,23.5945,33.3815,36.2939,32.2313,29.6289,22.2878,20.1542,23.0123,17.6865,13.1843,7.63587,6.58813,6.70117,9.70316,10.5642,10.6814,10.1931,15.4113,15.7294,18.3451,18.3481,18.6339,22.2705,33.888,30.692,28.1288,29.4381,27.2989
42.8229,22.2893,33.4013,32.0785,33.6647,10.8027,11.9078,21.3592,20.7529,23.2286,22.5261,39.0603,29.2961,16.8048,14.3672,5.36803,6.18549,6.4029,8.85349,14.8892,19.4915,22.6956,29.5607,31.0074,36.8113,32.4002,31.4304,24.3549,43.4916,86.4379,88.4832,79.6377,57.6993,39.0893,38.5021,34.5851,38.3372,50.9343,37.6105,28.9083,27.9404,39.0889,34.8685,27.2685,18.8534,22.9704,34.0895,36.6192,33.1264,29.5862,22.4712,20.9874,23.4835,16.4857,11.4705,6.17054,5.18015,5.29571,8.21171,9.21345,9.58467,9.88992,16.3142,18.252,22.7967,23.5375,24.2818,27.6228,39.5273,33.1613,26.5565,28.0505,27.6097
46.0822,25.8028,34.8837,36.0576,36.1034,12.9378,9.97912,18.8527,17.9948,22.8905,22.4859,35.6919,23.7368,12.7965,6.82239,7.72217,11.6516,9.33685,11.2989,17.8923,20.0794,22.6462,29.9764,31.2386,35.3453,28.7247,27.5468,20.2417,35.0981,70.5781,76.3782,71.5653,53.0769,35.9808,35.4433,31.9847,36.4336,51.2902,38.173,28.934,28.2559,38.1274,32.046,25.4054,17.3369,20.2812,29.4308,30.4151,27.623,26.2827,21.4965,21.7346,26.5145,20.0616,14.1573,7.80136,6.72264,6.18898,8.65807,10.2133,11.2375,11.8061,20.3899,22.9659,29.9485,28.852,25.5143,24.4725,31.1095,25.11,22.1617,26.9975,28.0496
58.1522,33.5136,38.2865,30.3331,31.2619,14.1359,13.3263,20.1664,22.5439,25.2172,25.8346,39.1466,26.1475,12.2623,6.73701,7.54376,11.7439,9.5747,11.7393,17.8176,22.7269,26.3469,33.8031,33.8987,35.9044,29.5486,25.7889,17.5478,31.582,61.5589,62.6029,58.3004,44.269,31.5271,34.3366,33.0973,37.9509,51.9514,40.2722,30.506,30.0105,43.5514,36.7946,28.1215,19.5618,22.8277,32.2544,35.0616,30.6401,27.7953,21.3456,19.7683,23.8926,18.9175,15.0638,8.71219,7.30094,7.05916,10.1772,10.7714,10.7798,10.4439,16.3485,17.34,21.4892,20.5149,19.8204,21.7326,32.0895,26.7612,22.0131,23.6839,23.7194
56.69,33.8871,43.5732,39.464,38.7782,16.2059,13.4506,22.9255,24.2013,26.5745,28.805,45.4634,33.0241,22.8431,22.0314,6.75009,8.03817,6.85756,9.73006,17.5542,21.3708,23.6401,30.8779,32.3807,36.4187,29.8759,26.0113,17.2197,31.4623,63.731,67.0147,62.7492,45.8208,31.0904,31.4904,28.7976,33.0346,47.7271,35.9011,27.4074,28.1874,40.8913,36.8509,29.628,21.6522,26.1922,36.0109,39.4974,35.3889,32.6497,22.6913,19.7661,21.984,17.1951,13.1516,8.15961,6.96286,6.19369,7.9735,8.45274,8.17631,7.9836,12.898,13.9997,18.3276,18.5353,19.3856,23.1622,37.6747,37.0753,37.6019,45.2712,48.6424
49.6018,22.319,30.8273,29.3265,33.1671,12.617,9.50448,15.4329,14.6636,19.9678,20.8205,35.9645,23.7336,14.0031,13.2966,6.285,8.03466,8.19479,11.3386,18.9409,24.2458,29.1171,35.9058,34.941,37.6778,29.9555,25.8169,16.69,29.7195,60.1278,63.1025,60.9479,45.7216,32.7909,35.4346,32.4006,36.5208,52.801,40.6942,31.0964,30.573,41.1241,36.3461,28.7563,21.069,25.7608,37.9367,41.6464,37.3247,32.9065,24.032,22.3844,25.4625,19.6822,15.2187,8.39974,7.04191,6.2865,8.65788,9.64734,9.78401,9.42246,14.7244,15.8467,19.9148,20.3364,20.5273,23.3851,34.117,27.2407,19.6964,14.0915,10.1148
64.7766,34.9126,42.1272,41.3597,39.8751,15.9459,10.8531,19.6332,16.7672,22.7191,22.7394,42.253,26.7266,12.398,10.8047,6.66056,10.5659,10.9481,13.0504,18.5507,22.9175,24.9259,32.5587,33.4653,37.9963,32.1736,28.8756,20.6909,37.4559,75.0148,77.7643,73.7556,56.1482,41.1708,42.8966,39.3774,43.9899,60.038,45.3763,33.9773,33.6313,46.343,40.1965,31.1685,22.3255,27.6035,39.9786,46.0113,41.4625,37.3521,28.2639,26.0997,29.0719,21.6868,15.1737,7.97807,6.39123,5.79958,7.80587,8.47093,8.86598,9.02754,15.2667,16.9947,21.1938,19.9952,17.9145,19.0774,25.9771,19.4935,14.633,13.9498,13.8083
51.2436,19.8358,29.5535,31.1755,33.2785,12.5545,9.66768,16.3481,17.1963,21.5733,20.8808,37.2767,26.5865,16.7193,14.8328,6.16223,7.45993,7.38285,10.3075,16.5341,19.2167,22.824,31.0742,32.1393,36.3084,29.7134,26.9041,17.9403,32.5699,63.3864,60.7917,52.7494,36.94,24.0687,24.0595,22.9133,27.5929,41.2465,32.4975,25.2448,25.9928,36.4413,32.3268,25.9898,17.1442,20.7687,31.0936,35.2869,33.219,31.4546,24.708,22.5598,26.4078,19.9816,14.4411,8.28934,6.87716,6.09845,8.30255,9.08098,9.3169,9.65039,16.2712,18.0024,22.1734,21.6753,21.0906,23.8911,35.1375,30.2095,26.0512,31.6516,39.2334
43.6215,25.0263,36.9243,35.4941,39.5554,14.9236,14.4189,22.0158,19.6707,24.0563,26.0381,48.7874,32.7796,17.7179,17.059,6.09262,7.68987,7.12035,9.83106,17.4268,21.8398,26.0642,35.8165,37.2676,40.3601,32.0297,28.8374,21.3546,37.6428,72.2529,73.3087,68.657,50.9551,35.7495,36.6096,33.6798,40.1045,59.7966,45.6499,33.94,32.4164,43.4931,37.442,29.9354,19.7389,21.5027,28.9233,32.036,29.988,27.974,21.4315,21.421,25.1405,20.1202,14.7554,7.86813,6.36038,5.95034,8.00586,8.54236,8.51072,8.37365,13.7432,15.4011,19.5941,20.5537,21.7147,26.0145,39.5621,34.0014,27.724,27.6076,26.8675
57.333,25.4145,31.7427,32.2006,36.1844,15.3373,11.2238,19.1897,19.0168,23.5371,20.5496,32.4456,21.2422,10.6791,7.6431,5.63095,8.31887,7.39251,9.81492,17.6238,22.1716,24.9015,32.7832,33.562,37.2496,30.1325,26.2725,17.7061,30.0897,56.893,59.0124,55.4652,41.9676,29.3884,30.8123,29.2594,33.9118,49.0345,37.0258,27.7939,27.6131,38.7702,33.1272,24.3723,16.9618,19.5976,27.0365,31.4982,29.9907,29.1135,23.8936,24.9224,30.8105,23.6606,17.5231,9.80213,7.75448,6.83488,9.16111,9.67025,9.72226,9.67836,15.7279,18.2316,24.0119,23.5453,22.2631,22.7866,29.1749,23.3795,18.7081,24.343,31.9512
46.6891,21.5809,34.8126,38.8024,40.0547,19.9664,16.8504,25.7482,24.034,28.5637,27.5017,43.0859,26.3228,18.628,17.0644,6.09545,8.34337,7.50958,10.4261,18.7122,23.9708,28.0108,36.3319,36.5074,39.9004,34.5283,31.3796,22.6561,36.9894,68.2398,67.3384,61.7055,47.0732,33.3908,34.9035,33.4318,39.5436,58.5053,44.3582,32.5257,32.4086,46.2359,38.0757,28.1905,18.581,20.8923,29.879,31.0366,27.7713,23.6543,18.3113,18.4741,23.0056,18.6126,14.7889,8.24494,6.77362,6.01332,7.8463,8.24263,8.31649,8.5003,15.0066,17.1457,22.8215,23.9742,25.0588,31.0163,45.3132,37.8988,28.8652,23.9984,18.6749
47.0453,24.1353,33.7084,36.7818,39.7008,16.5726,13.3982,18.67,21.1529,24.2249,22.5141,36.1181,25.0255,16.0348,9.98066,6.83869,9.7724,8.18202,10.7329,17.6103,22.2577,25.4167,34.7209,36.1219,40.8183,35.134,33.4269,24.651,40.0598,73.0157,67.6717,57.5518,40.1683,26.0624,26.4342,24.8014,30.8367,48.2211,37.9093,30.4067,31.449,45.5819,40.0756,31.5366,22.6373,26.5085,36.6744,38.0191,33.0381,29.6997,22.8276,20.8335,23.0732,16.5472,11.3306,6.36841,5.95505,5.84184,8.56963,10.2598,11.2112,11.7803,19.6557,20.5604,23.2501,20.7585,17.8087,18.1797,25.9975,22.909,22.9181,30.6848,36.2788
38.313,19.2368,31.4102,31.6859,37.7258,16.5932,14.5436,23.4433,23.3312,28.2633,31.5748,46.0966,27.9807,15.6762,14.1865,5.96834,7.43859,8.45104,11.1858,18.2465,22.5358,24.5545,33.0411,34.1382,37.5774,31.3105,28.1231,18.9858,33.1668,64.7604,66.4485,61.5881,45.0268,31.1734,32.6678,30.6656,36.5464,53.1074,40.9614,30.9005,29.766,41.5721,36.103,29.385,20.0023,23.3559,35.2622,37.9405,33.8531,30.8244,24.2254,23.2279,27.4258,22.2274,18.0148,10.2049,7.78294,6.9948,9.75077,9.75934,9.16932,8.84834,13.329,13.991,16.9488,17.516,17.825,21.8892,34.172,28.0867,20.9069,19.244,18.1205
